Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
Коричные лавки;978-5-04-215754-7;12,00;12,00;EUR;Yes
Винляндия;978-5-389-29998-6;21,00;21,00;EUR;Yes
Бестиарии Средневековья;978-5-17-162092-9;34,00;34,00;EUR;No
Трилогия войны;978-5-89059-572-0;17,00;17,00;EUR;Yes
Корни неба;978-5-17-169619-1;24,00;24,00;EUR;Yes
Право грезить;978-5-91103-828-1;14,00;14,00;EUR;Yes
Города;978-5-91103-877-9;12,00;12,00;EUR;No
Брехт;978-5-91103-884-7;10,00;10,00;EUR;Yes
Невозможная нагота;978-5-908038-27-0;12,00;12,00;EUR;Yes
Клио. Диалог истории и языческой души;978-5-91103-839-7;14,00;14,00;EUR;Yes
Почему мужчина должен быть хорошо одет. Некоторые разоблачения модных облачений;978-5-908038-11-9;9,00;9,00;EUR;No
Штурм;978-5-908038-28-7;10,00;10,00;EUR;No
Под подозрением;978-5-91103-834-2;10,00;10,00;EUR;Yes
Герварт Вальден - куратор нового искусства. Жизнь и судьба;978-5-6045383-1-9;30,00;30,00;EUR;Yes
Проклятый Петербург. Сборник рассказов;N/A;12,00;12,00;EUR;No
Я иду искать. Подлинные истории о российских маньяках;978-5-9614-9586-7;13,00;13,00;EUR;No
Братья Карамазовы;978-5-9614-9174-6;20,00;20,00;EUR;Yes
Жизнь Арсеньева;978-5-9614-9214-9;13,00;13,00;EUR;Yes
Богиня-Мать и другие мифологические архетипы;978-5-17-163535-0;16,00;16,00;EUR;Yes
Славные подвиги;978-5-17-170874-0;16,00;16,00;EUR;Yes
Альфа Центавра. Документальная поэма о космонавтах, которые не были в космосе;978-5-04-221279-6;10,00;10,00;EUR;Yes
Дневники;978-5-17-177653-4;6,00;6,00;EUR;Yes
Сад, Фурье, Лойола;978-5-908038-08-9;12,00;12,00;EUR;Yes
Путешествие в Израиль;978-5-908038-22-5;12,00;12,00;EUR;Yes
Там, где поют киты;978-5-605-24045-7;19,00;19,00;EUR;No
И смерти твоей не увижу;978-5-605-24040-2;19,00;19,00;EUR;No
Агнес;978-5-605-24041-9;23,00;23,00;EUR;No
Летний свет, а затем наступает ночь;978-5-6047106-9-2;13,00;13,00;EUR;Yes
Реквием;978-5-605-24038-9;14,00;14,00;EUR;Yes
Дикие сыщики;978-5-17-116781-3;29,00;29,00;EUR;Yes
Кто придумал землю? Путеводитель по геофилософии от Делёза и Деррида до Агамбена и Латура;978-5-17-168426-6;16,00;16,00;EUR;Yes
Катехон;978-5-17-168061-9;23,00;23,00;EUR;Yes
Когда мы поём, поднимается ветер. Краткая история популярной музыки в России XXI века;978-9934-9360-2-9;34,00;34,00;EUR;No
Куда дрейфуют диктатуры? Российская автократия и вторжение в Украину;978-9934-9360-3-6;30,00;30,00;EUR;Yes
Книжные магазины: большое путешествие от Сеула до Санкт-Петербурга;978-5-00250-008-6;48,00;48,00;EUR;Yes
Вы - несчастная любовь фюрера;978-5-17-171762-9;16,00;16,00;EUR;Yes
Платон едет в Китай;978-5-17-158709-3;16,00;16,00;EUR;Yes
Соглядатай;978-5-17-161625-0;6,00;6,00;EUR;Yes
Лысая;978-5-04-223392-0;13,00;13,00;EUR;Yes
Ваш Николай;978-5-4448-0501-5;7,00;7,00;EUR;Yes
Фита;978-5-4448-2554-9;16,00;16,00;EUR;Yes
Ложка;978-5-6047106-7-8;14,00;14,00;EUR;Yes
Инфократия. Истина и свобода в цифровую эпоху;978-5-17-164143-6;13,00;13,00;EUR;Yes
Происхождение немецкой барочной драмы;978-5-908038-09-6;14,00;14,00;EUR;No
Гудибрас;9785003623530;28,00;28,00;EUR;Yes
Имя Отца. В тени Жака Лакана;978-5-389-28800-3;16,00;16,00;EUR;Yes
Двое;978-5-17-178997-8;11,00;11,00;EUR;No
Люди и города. Путеводитель по русскому Средневековью;978-5-04-218848-0;15,00;15,00;EUR;No
Евгений Онегин. Блэкаут;978-5-04-218805-3;18,00;18,00;EUR;Yes
Палаццо Мадамы: Воображаемый музей Ирины Антоновой;978-5-00223-585-8;25,00;25,00;EUR;Yes
У войны не женское лицо;978-5-9691-2275-8;8,00;8,00;EUR;No
Монстры у порога;978-5-00214-633-8;18,00;18,00;EUR;No
Секс в Средневековье;978-5-17-146681-7;20,00;20,00;EUR;Yes
Зеленый свет;978-5-389-19099-3;22,00;22,00;EUR;No
Анна Каренина;978-5-9614-8305-5;17,00;17,00;EUR;Yes
Математика с дурацкими рисунками: Идеи, которые формируют нашу реальность;978-5-00139-339-9;23,00;23,00;EUR;Yes
Бесы;978-5-9614-8521-9;15,00;15,00;EUR;No
Бельтенеброс;N/A;15,00;15,00;EUR;Yes
Записки о путешествии принца Такаоки;978-5-605-24048-8;18,00;18,00;EUR;Yes
Сделаны из вины;978-5-605-24047-1;19,00;19,00;EUR;Yes
Рождение клиники. Археология медицинского взгляда;978-5-91103-826-7;16,00;16,00;EUR;Yes
Ненормальные. Курс лекций. прочитанный в Коллеж де Франс в 1974/75 учебном году;978-5-908038-21-8;16,00;16,00;EUR;No
Средневековое мышление;978-5-91103-872-4;16,00;16,00;EUR;Yes
Открытое. Человек и животное;978-5-908038-07-2;10,00;10,00;EUR;Yes
Человек и техника;978-5-908038-05-8;9,00;9,00;EUR;Yes
Рассказчик;978-5-908038-26-3;9,00;9,00;EUR;Yes
Произведение искусства в эпоху его технической вопроизводимости;978-5-908038-25-6;9,00;9,00;EUR;Yes
Сны;978-5-908038-31-7;12,00;12,00;EUR;Yes
Через линию;978-5-908038-32-4;11,00;11,00;EUR;Yes
Фотография полковника;978-5-7516-1554-3;19,00;19,00;EUR;Yes
Молчание доктора Мурке;978-5-7516-1539-0;17,00;17,00;EUR;Yes
Бегущий за ветром;978-5-86471-673-1;15,00;15,00;EUR;Yes
101-й километр. Очерки из провинциальной жизни;978-5-89059-348-1;7,00;7,00;EUR;No
Женщины в бою;978-5-89059-578-2;16,00;16,00;EUR;Yes
О театре;978-5-908038-15-7;14,00;14,00;EUR;Yes
Блокада;978-5-89059-587-4;12,00;12,00;EUR;Yes
Аверроэс Жуткий;978-5-91103-873-1;10,00;10,00;EUR;Yes
Раз. два. три — замри;978-5-605-24046-4;15,00;15,00;EUR;No
Тонкий дом;978-5-605-24049-5;16,00;16,00;EUR;Yes
Вампир: Естественная история воскрешения;978-5-4448-2722-2;18,00;18,00;EUR;Yes
Возвращения. Несерьезный мемуар;978-80-69096-56-1;27,00;27,00;EUR;No
Где. Повесть о второй карабахской войне;978-5-04-216293-0;15,00;15,00;EUR;No
Патриот;978-609-8347-00-5;30,00;30,00;EUR;No
Священные войны православного мира;978-1-969573-01-9;34,00;34,00;EUR;No
Зима, когда я вырос;978-5-00167-068-1;14,00;14,00;EUR;Yes
Собиратель сосулек;978-5-91759-746-1;10,00;10,00;EUR;No
Пусть бегут неуклюжи;978-5-91759-768-3;10,00;10,00;EUR;Yes
Сейчас-сейчас-сейчас;978-5-00167-568-6;14,00;14,00;EUR;Yes
Физика Тузика;978-5-91759-807-9;12,00;12,00;EUR;Yes
Необходимая собака;N/A;14,00;14,00;EUR;Yes
Джафар Панахи. Свободное кино несвободного Ирана;978-80-69096-59-2;26,00;26,00;EUR;Yes
Русский киберпанк;978-1-969573-21-7;24,00;24,00;EUR;No
Сокровенная Чура;N/A;26,00;26,00;EUR;Yes
Мясорубка Мосса;978-9934-9360-0-5;30,00;30,00;EUR;Yes
Мириады языков. Почему мы говорим и думаем по-разному;978-5-00223-200-0;16,00;16,00;EUR;No
Я вижу сатану, падающего, как молния;978-5-89647-397-8;18,00;18,00;EUR;No
Её сторона истории;978-5-907784-63-5;22,00;22,00;EUR;Yes
Грибные места;978-83-971348-9-8;20,00;20,00;EUR;No
Поднебесная: 4000 лет китайской цивилизации;978-5-00139-893-6;31,00;31,00;EUR;No
Апология обломков. Руинная тема в контексте истории европейской культуры;978-5-4448-2671-3;18,00;18,00;EUR;Yes
Вторая жизнь Уве;978-5-00131-382-3;19,00;19,00;EUR;Yes
Там мое королевство;978-5-00223-591-9;11,00;11,00;EUR;Yes
Кетанда;978-5-00223-620-6;12,00;12,00;EUR;Yes
Хроморама;978-5-94056-056-2;39,00;39,00;EUR;Yes
Мужчина и женщина в эпоху модерна;N/A;24,00;24,00;EUR;No
Избранные стихотворения;978-5-89059-575-1;24,00;24,00;EUR;No
Москвичка. Женщины советской столицы 1920–1930-х;978-5-907939-05-9;56,00;56,00;EUR;Yes
От Сирина к Набокову. Избранные работы 2005-2025;978-5-4448-2707-9;24,00;24,00;EUR;No
Почему мы умираем. Передовая наука о старении и поиск бессмертия;978-5-00223-390-8;16,00;16,00;EUR;No
Тревожные люди;978-5-00131-656-5;19,00;19,00;EUR;Yes
Поставь ее на место. Логика мизогинии;978-5-93255-694-8;29,00;29,00;EUR;Yes
Город женщин;978-5-386-12755-8;24,00;24,00;EUR;No
Круги капрома;978-5-00075-392-7;38,00;38,00;EUR;Yes
Цивилизованны ли мы? Взгляд на человеческую культуру;978-5-85006-524-9;19,00;19,00;EUR;Yes
Поношение публики. Каспар. Время, когда мы ничего друг о друге не знали: Пьесы;978-5-89091-582-5;28,00;28,00;EUR;No
И я тоже. Работы по моральной и политической философии;978-5-89059-576-8;11,00;11,00;EUR;Yes
Площадь Тяньаньмэнь;978-5-9614-9745-8;12,00;12,00;EUR;Yes
Плутон меняет знак;978-5-00223-676-3;11,00;11,00;EUR;Yes
Черное сердце;978-5-17-163353-0;21,00;21,00;EUR;Yes
Скованные одной цепью;978-5-00223-567-4;11,00;11,00;EUR;Yes
Некоронованные;978-5-4448-2661-4;23,00;23,00;EUR;Yes
Колдун Тамат;978-83-976595-1-3;20,00;20,00;EUR;Yes
Слоненок (с илл. Эль Лисицкого)/ Рики-Тики-Тави (с илл. М. Эпштейна);978-5-605-49381-5;16,00;16,00;EUR;No
Река Ниагара. Избранные стихотворения, эссе и рецензии;978-5-605-49380-8;17,00;17,00;EUR;Yes
Писатель Сталин. Язык, приемы, сюжеты;978-5-4448-1195-5;15,00;15,00;EUR;Yes
История в чрезвычайном положении. Эссе о современном историческом сознании и практиках историописани;978-5-4448-2660-7;22,00;22,00;EUR;Yes
«Пушкин наш, советский! »: очерки по истории филологической науки в сталинскую эпоху;978-5-4448-2656-0;26,00;26,00;EUR;Yes
Неоавангард в русскоязычной поэзии: вторая половина XX — начало XXI века;978-5-7598-2961-4;28,00;28,00;EUR;Yes
Я - мы - они: Поэзия как антропология сообщества;978-5-4448-2717-8;15,00;15,00;EUR;Yes
Охота. Краткий русский роман;978-5-605-36402-3;16,00;16,00;EUR;Yes
Мыслить как японец. Как японская культура учит слышать себя;978-5-04-189829-8;22,00;22,00;EUR;No
Современное искусство. Модернизм;978-5-17-152604-7;42,00;42,00;EUR;Yes
Песня жаворонка;978-5-386-12523-3;28,00;28,00;EUR;Yes
Книга Дины;N/A;20,00;20,00;EUR;Yes
Платок скомкан - скомкан платок;978-5-605-20965-2;11,00;11,00;EUR;Yes
Средневековая кухня: исторические рецепты в современной трактовке;978-5-17-159697-2;18,00;18,00;EUR;No
Моя нестерпимая быль. Стихи и рассказы разных лет;978-5-6046509-0-5;24,00;24,00;EUR;Yes
Иосиф Бродский: годы в СССР. Литературная биография;978-5-4448-2702-4;17,00;17,00;EUR;Yes
Другие берега;978-5-17-160868-2;8,00;8,00;EUR;No
Не отпускай меня;978-5-699-37388-8;8,00;8,00;EUR;No
Писать жизнь: Варлам Шаламов. Биография и поэтика;978-5-89059-565-2;28,00;28,00;EUR;Yes
Terra nullius;978-5-4448-2720-8;11,00;11,00;EUR;Yes
Смилла и ее чувство снега;978-5-89091-566-5;27,00;27,00;EUR;No
Маленькая жизнь;978-5-17-097119-0;25,00;25,00;EUR;No
История Костей;978-965-93125-0-4;26,00;26,00;EUR;Yes
Пушкин и просто классика! Антиучебник по литературе;978-80-69096-50-9;25,00;25,00;EUR;Yes
Российско-украинская война. Возвращение истории;978-965-93270-4-1;26,00;26,00;EUR;Yes
Тень;978-1-326-57526-7;23,00;23,00;EUR;Yes
Самое избранное;N/A;18,00;18,00;EUR;Yes
Макбет;978-5-00250-258-5;12,00;12,00;EUR;Yes
Мост через бездну;978-5-94663-967-5;20,00;20,00;EUR;Yes
Татарские мифы для детей;978-5-00250-080-2;18,00;18,00;EUR;Yes
Редакторка: Закулисье успеха и революция в книжном мире;978-5-389-26817-3;17,00;17,00;EUR;No
