Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
Не трогай нас;978-91-989592-1-5;12,00;12,00;EUR;Yes
Стихи из России (2022–2023);978-965-93083-8-5;13,50;13,50;EUR;No
Беспорядок в саванне;978-965-92929-2-9;14,00;14,00;EUR;Yes
Линия соприкосновения;978-965-93083-5-4;13,50;13,50;EUR;Yes
Покойнишный вой по Ленине;978-965-92929-0-5;15,00;15,00;EUR;Yes
Полёт герр Думкопфа;978-965-92929-1-2;13,00;13,00;EUR;Yes
Орковы поля;978-965-92929-7-4;13,00;13,00;EUR;Yes
Плохие русские. Кино от «Брата» до «Слова пацана»;978-9934-9216-4-3;27,00;27,00;EUR;Yes
Девяноска;978-80-974683-2-3;26,00;26,00;EUR;Yes
Crime. #AlwaysArmUkraine;978-965-93161-0-6;16,00;16,00;EUR;Yes
Мобилизованная нация. Германия 1939–1945;978-5-389-13550-5;26,00;26,00;EUR;No
Деколониальность. Настоящее и будущее;978-5-6043030-8-5;12,00;12,00;EUR;No
Договор с природой;978-5-94380-343-7;12,00;12,00;EUR;Yes
Договор с природой;9785943803438;9,00;9,00;EUR;Yes
Образ мужчины. История современной маскулинности;978-5-94380-344-4;17,00;17,00;EUR;No
Государство и политическая форма;978-5-6047914-1-7;16,00;16,00;EUR;Yes
Путешествие в Россию. Россия 1926 года в репортажах австрийского журналиста;978-5-91103-732-1;12,00;12,00;EUR;Yes
Вспоминая Уистена Хью Одена;978-5-605-06709-2;9,00;9,00;EUR;Yes
Ужас философии. Том II. Звёздно-спекулятивный труп;978-5-6041044-0-8;17,00;17,00;EUR;Yes
Ужас философии. Том I. В пыли этой планеты;978-5-9906611-4-1;15,00;15,00;EUR;No
Балканская трилогия (объединенный том);978-5-91103-676-8;23,00;23,00;EUR;No
Капитализм платформ (3-е изд.);978-5-7598-2561-6;8,50;8,50;EUR;Yes
Капитализм без капитала. Подъем нематериальной экономики;978-5-7598-2727-6;15,00;15,00;EUR;Yes
И будет рыдать земля. Как у индейцев отняли Америку;978-5-00139-365-8;19,00;19,00;EUR;Yes
Любители;978-5-907305-57-1;22,00;22,00;EUR;Yes
Сокровенное;9789999991766;11,00;11,00;EUR;Yes
Диалоги;978-5-91965-006-5;20,00;20,00;EUR;Yes
Музыка свободного джаза. 1959–2022. Непопулярная история серьезного искусства;978-5-7584-0721-9;28,00;28,00;EUR;Yes
Античная антропология. От героя-полубога до «человечного человека»;978-5-904994-44-0;17,00;17,00;EUR;Yes
Предпринимательское государство. Развеем мифы о государстве и частном секторе;978-5-7598-2535-7;15,00;15,00;EUR;Yes
Метафизика. Современное введение;978-5-7598-2712-2;23,00;23,00;EUR;Yes
Hyle. Иллюзорное бытие в Испании;978-5-87987-271-2;19,00;19,00;EUR;Yes
Дом на говне. Доклады и выступления в Париже и Берлине. 1921–1926;978-5-87987-130-2;20,00;20,00;EUR;Yes
Философия;978-5-87987-273-6;22,00;22,00;EUR;Yes
Политические режимы и трансформации. Россия в сравнительной перспективе;978-5-6048911-3-1;17,00;17,00;EUR;Yes
Политические режимы и трансформации. Россия в сравнительной перспективе;9785604891132;15,00;15,00;EUR;Yes
Ру. Эм;978-5-6048276-8-0;17,00;17,00;EUR;Yes
Оскорбление третьей степени;978-5-605-04022-4;16,00;16,00;EUR;Yes
Подставь крыло ветру;978-5-6048274-0-6;14,50;14,50;EUR;Yes
Комемадре;978-5-6047105-9-3;17,00;17,00;EUR;Yes
Деваться некуда;978-5-6042677-5-2;16,00;16,00;EUR;Yes
Человек обитаемый;978-5-605-04026-2;16,00;16,00;EUR;Yes
Особое мясо;978-5-6042677-4-5;17,00;17,00;EUR;No
У Плыли-Две-Птицы;978-5-6046893-7-0;21,00;21,00;EUR;No
Намедни. Наша эра. 2016–2020;978-5-6046895-2-3;75,00;75,00;EUR;No
Памяти памяти. Романс;978-5-98379-256-2;20,00;20,00;EUR;No
Моя любимая страна;978-9934-23-942-7;23,00;23,00;EUR;No
Унеси ты моё горе;978-9934-9216-0-5;23,50;23,50;EUR;Yes
Свидетели войны. Жизнь детей при нацистах;978-5-389-22610-4;19,00;19,00;EUR;No
Стамбул. Город воспоминаний;978-5-389-22999-0;9,00;9,00;EUR;Yes
Американская пастораль;978-5-9953-0849-2;16,00;16,00;EUR;Yes
На небе никого;978-5-903974-19-1;17,00;17,00;EUR;No
Одурачить мир. История группы Pixies, рассказанная ими самими;978-5-7584-0678-6;18,00;18,00;EUR;Yes
Музыка побега. История группы Radiohead;978-5-7584-0568-0;20,00;20,00;EUR;Yes
Ибица. Тени на луне. Изгои, фрики, шаманы и становление клубной культуры;978-5-7584-0671-7;17,00;17,00;EUR;Yes
Догра Магра;978-5-6045343-8-0;30,00;30,00;EUR;No
Догра Магра;9785604534381;27,00;27,00;EUR;No
Эрос невозможного. История психоанализа в России;978-5-89059-510-2;20,00;20,00;EUR;Yes
Не только о Хармсе. От Ивана Баркова до Александра Кондратова;978-5-89059-521-8;12,00;12,00;EUR;No
Лотта Ленья. В окружении гениев;978-5-89059-468-6;14,00;14,00;EUR;Yes
Не надо стесняться. История постсоветской поп-музыки в 169 песнях. 1991–2021 (2-е изд.);978-5-6049359-9-6;45,00;45,00;EUR;Yes
«Параллельная архитектура» оттепели и застоя. Визионеры последнего советского тридцатилетия;978-5-6049360-4-7;41,50;41,50;EUR;No
Книжка для Майка;978-5-905623-41-7;20,00;20,00;EUR;Yes
Итальянские маршруты Андрея Тарковского;978-5-905623-33-2;45,00;45,00;EUR;No
Homo cinematographicus, modus visualis;978-5-905623-27-1;19,00;19,00;EUR;Yes
Майк Науменко. Бегство из зоопарка;978-5-905623-18-9;19,50;19,50;EUR;Yes
Капитан Михалис;978-5-905623-22-6;21,00;21,00;EUR;Yes
Неравенство равных. Концепция и феномен ресентимента;978-5-7598-2949-2;16,00;16,00;EUR;Yes
Лошадь, колесо и язык. Как наездники бронзового века из евразийских степей сформировали современный мир;978-5-7598-2548-7;24,00;24,00;EUR;Yes
Музей. Архитектурная история;978-5-7598-1965-3;10,00;10,00;EUR;Yes
Постдемократия (2-е изд.);978-5-7598-2715-3;10,00;10,00;EUR;Yes
Этика и животные. Введение;978-5-7598-2730-6;17,00;17,00;EUR;Yes
Мы никогда не были средним классом. Как социальная мобильность вводит нас в заблуждение (2-е изд.);978-5-7598-2944-7;16,00;16,00;EUR;Yes
Пером и штыком. Bведение в революционную политику языка (2-е изд.);978-5-7598-2925-6;15,00;15,00;EUR;Yes
Что осталось от Гитлера? Историческая вина и политическое покаяние Германии;978-5-93615-202-3;17,50;17,50;EUR;No
Что осталось от Гитлера? Историческая вина и политическое покаяние Германии;9785936152024;15,50;15,50;EUR;Yes
«Революция» 1968-го. Эпоха, феномен, наследие;978-5-93615-327-3;24,50;24,50;EUR;Yes
Жизнь и смерть в психоанализе;978-5-93615-095-1;16,50;16,50;EUR;No
Православная церковь и социализм. Вторая половина XIX—XX век;978-5-93615-341-9;28,00;28,00;EUR;No
Православная церковь и социализм. Вторая половина XIX—XX век;9785936153420;24,50;24,50;EUR;Yes
Дж. Грос;978-5-907305-29-8;13,00;13,00;EUR;Yes
Месть библиотекарей;978-5-907305-50-2;14,00;14,00;EUR;Yes
Сборники Мани (Московский Архив Нового Искусства);978-5-86402-320-4;19,00;19,00;EUR;Yes
Ах и Ох;978-5-91967-030-8;22,00;22,00;EUR;Yes
Тишина;978-5-91967-077-3;26,00;26,00;EUR;No
Господин № Я;978-5-91967-117-6;18,00;18,00;EUR;Yes
Тинейджеры. Зарождение молодежной культуры. 1875–1945;978-5-9909432-1-6;19,50;19,50;EUR;Yes
«Господь! Прости Советскому Союзу!» Поэма Тимура Кибирова «Сквозь прощальные слёзы». Опыт чтения;978-5-94282-866-0;18,00;18,00;EUR;Yes
Книга о верлибре;978-5-93381-449-8;19,00;19,00;EUR;Yes
Земля случайных чисел;978-5-17-148262-6;14,00;14,00;EUR;Yes
Сезон отравленных плодов;978-5-17-146807-1;12,00;12,00;EUR;Yes
Практическая политология. Пособие по контакту с реальностью;978-5-17-119622-6;11,00;11,00;EUR;No
Поправки;978-5-17-149471-1;18,00;18,00;EUR;Yes
Перекрёстки;978-5-17-136266-9;17,00;17,00;EUR;Yes
Щегол;978-5-17-085448-6;25,00;25,00;EUR;Yes
Тайная история;978-5-17-087295-4;19,00;19,00;EUR;No
Наследие;978-5-17-160469-1;12,00;12,00;EUR;Yes
Наследие;9785171604692;11,00;11,00;EUR;Yes
Забытые бастарды Восточного фронта;978-5-17-123476-8;15,50;15,50;EUR;Yes
Кто здесь власть?;978-5-17-122854-5;13,50;13,50;EUR;No
Незримый рой;978-5-17-153642-8;13,00;13,00;EUR;No
Возвращение государства. Россия в нулевые 2000–2012;978-5-17-137813-4;15,00;15,00;EUR;Yes
Сад;978-5-17-118995-2;12,00;12,00;EUR;Yes
Женщины Лазаря;978-5-17-107283-4;12,00;12,00;EUR;No
Метро 2033;978-5-17-114425-8;20,00;20,00;EUR;Yes
Пост;978-5-17-136192-1;15,00;15,00;EUR;No
Биология добра и зла. Как наука объясняет наши поступки;978-5-00139-039-8;19,00;19,00;EUR;Yes
Арабы. История. XVI–XXI вв.;978-5-91671-990-1;20,00;20,00;EUR;Yes
Незападная история науки. Открытия, о которых мы не знали;978-5-9614-7370-4;15,00;15,00;EUR;Yes
Другие ноты;978-5-00223-300-7;12,00;12,00;EUR;Yes
Это переходит все границы. Психология эмиграции. Как адаптироваться к жизни в другой стране;978-5-9614-8704-6;13,00;13,00;EUR;Yes
Дети в гараже моего папы;978-5-00223-171-3;14,00;14,00;EUR;Yes
Вся кремлёвская рать. История современной России;978-5-9908133-9-7;13,00;13,00;EUR;No
Все свободны. История о том, как в 1996 году в России закончились выборы;978-5-9614-3983-0;15,00;15,00;EUR;No
Конец режима. Как закончились три европейские диктатуры;978-5-9614-8245-4;13,00;13,00;EUR;No
Полка. О главных книгах русской литературы. Тома III и IV;978-5-00139-822-6;35,00;35,00;EUR;Yes
Полка. О главных книгах русской литературы. Тома I и II;978-5-00139-076-3;35,00;35,00;EUR;Yes
Незамеченное поколение. Контекст. Судьбы. Темы (переиздание);978-5-94881-547-3;32,00;32,00;EUR;No
О значении и желании денег;978-5-98620-627-1;13,00;13,00;EUR;No
Субъективность и инаковость;978-5-98620-542-7;24,00;24,00;EUR;Yes
«Наш бизнес – смерть». Полная история ЧВК «Вагнер» и её основателя Евгения Пригожина;978-9934-9216-2-9;23,00;23,00;EUR;Yes
Исповедь женщины. Ответ Вейнингеру;978-5-605-03403-2;29,00;29,00;EUR;Yes
История искусства после модернизма;978-5-6049360-2-3;21,00;21,00;EUR;No
Её жизнь в искусстве. Образование, карьера и семья художницы конца XIX — начала XX ввека;978-5-6049359-0-3;19,50;19,50;EUR;No
Своестильная эклектика Сергея Пожарского;978-5-9906754-9-0;25,00;25,00;EUR;Yes
Своестильная эклектика Сергея Пожарского;N/A;20,00;20,00;EUR;Yes
Постанархизм без розовых очков;978-5-6041337-4-3;13,00;13,00;EUR;Yes
Анархисты. Нелинейная геометрия революции;978-5-6041337-0-5;14,00;14,00;EUR;Yes
Оставим пессимизм до лучших времен. Переосмысляя анархизм;978-5-6041337-1-2;13,00;13,00;EUR;Yes
Дневники;978-5-6045359-1-2;13,00;13,00;EUR;Yes
Мифология казанских татар;978-5-6045359-0-5;15,00;15,00;EUR;Yes
Интересный разворот;978-5-6045359-7-4;24,00;24,00;EUR;Yes
Дислексия;978-5-605-04021-7;14,00;14,00;EUR;Yes
Год порно;978-5-6048275-3-6;15,00;15,00;EUR;No
Делать фильм;978-5-6046894-2-4;14,50;14,50;EUR;Yes
Под маской, или сила женщины;978-5-6046895-3-0;13,00;13,00;EUR;Yes
Семейный лексикон;978-5-6046895-4-7;15,00;15,00;EUR;Yes
Моги и их могущества;978-5-517-09577-0;16,50;16,50;EUR;No
Дух народа и другие духи;978-5-517-07375-4;24,00;24,00;EUR;Yes
Чернобыль. История ядерной катастрофы;978-5-98379-255-5;15,00;15,00;EUR;Yes
Михник. Навальный. Диалоги;978-5-98379-198-5;12,00;12,00;EUR;Yes
Война и наказание;978-9934-23-946-5;23,00;23,00;EUR;No
Искусство видеть;978-5-903974-02-3;14,00;14,00;EUR;No
Семь текстов о феминизме. Обезоруживая гендер;978-5-7584-0668-7;10,00;10,00;EUR;No
История одного немца. Частный человек против тысячелетнего рейха;978-5-89059-494-5;16,00;16,00;EUR;Yes
Некто Гитлер. Политика преступления;978-5-89059-495-2;13,50;13,50;EUR;No
Против ненависти;978-5-89059-530-0;11,50;11,50;EUR;Yes
Белые тени;978-5-89059-528-7;11,00;11,00;EUR;Yes
В самое вот самое сюда. Стихи 2020–2023;978-5-89059-529-4;9,00;9,00;EUR;Yes
Тирания Я. Конец общего мира;978-5-89059-509-6;10,50;10,50;EUR;No
Дневник отчаявшегося (2-е изд.);978-5-89059-516-4;11,00;11,00;EUR;Yes
«Я пришла домой, и там никого не было». Восстание в варшавском гетто. Истории в диалогах;978-5-89059-526-3;17,00;17,00;EUR;Yes
Симона Вейль. Статьи и письма 1934–1943 годов;978-5-89059-490-7;13,00;13,00;EUR;No
Всё и Ничто. Символические фигуры в искусстве второй половины XX века. 4-е изд.;978-5-89059-519-5;20,00;20,00;EUR;Yes
Мультиэкранное время. Искусство XX — начала XXI веков;978-5-605-03402-5;25,00;25,00;EUR;Yes
Творение и анархия. Произведение в эпоху капиталистической религии;978-5-87987-131-9;13,00;13,00;EUR;No
Андрей Тарковский. Стихии кино;978-5-9909717-9-0;20,00;20,00;EUR;Yes
Кот Шрёдингера. Трилогия;9789999991292;19,50;19,50;EUR;No
Зоны отдыха. Петербургские кладбища и жизнь вокруг них;9789999990638;15,00;15,00;EUR;Yes
«Тысяча лайков земных. Записки технотеолога. Сезон 1», перевод с метарусского Михаила Куртова;9789999991568;17,00;17,00;EUR;No
Этика войны в странах православной культуры;978-5-93615-320-4;16,50;16,50;EUR;No
Стационар;978-5-907305-36-6;10,00;10,00;EUR;Yes
Game over. Как Nintendo завоевала мир;978-5-9909432-0-9;20,00;20,00;EUR;No
Консольные войны. Sega, Nintendo и битва, определившая целое поколение;978-5-9903760-7-6;19,00;19,00;EUR;No
Забыться в звуке. Берлин, техно и easyJet;978-5-9903760-2-1;14,00;14,00;EUR;No
Любовь спасёт мир. История американской диско-музыки. 1970–1979;978-5-6048272-4-6;19,00;19,00;EUR;No
Играй! История видеоигр;978-5-9903760-4-5;21,00;21,00;EUR;Yes
История диджеев. Полная версия;978-5-6043701-0-0;23,50;23,50;EUR;No
Я желаю пепла своему дому;978-965-93083-7-8;17,50;17,50;EUR;Yes
Сны;978-965-93083-6-1;15,00;15,00;EUR;Yes
Адвокат беса: страшная повесть;978-965-92929-8-1;17,00;17,00;EUR;No
#ООН. Стихотворения и поэмы;1000000000001;11,00;11,00;EUR;Yes
Вопрос о виновности. О политической ответственности Германии. Предисловие Николая Эппле;978-5-9614-8240-9;9,50;9,50;EUR;Yes
Бунин и Набоков. Ученичество — мастерство — соперничество 1917–1977;978-5-00139-771-7;12,00;12,00;EUR;No
Могут ли угнетенные говорить?;978-5-907183-61-2;12,00;12,00;EUR;Yes
Образ, икона, экономия. Византийские истоки современного воображаемого;978-5-907183-49-0;15,00;15,00;EUR;No
О реализме;978-5-907183-59-9;9,50;9,50;EUR;No
Рассказы о живописи;978-5-907183-66-7;13,50;13,50;EUR;No
V–A–C Sreda 1: Грань (сборник бесед);978-5-907183-73-5;11,00;11,00;EUR;Yes
Призраки со всех сторон. Необыкновенная русская фантастическая проза XIX века;978-5-907183-62-9;15,00;15,00;EUR;No
Мартин Маржела: лексикон стиля;978-5-907183-71-1;12,50;12,50;EUR;No
Цвета Белого моря;978-5-907183-60-5;27,00;27,00;EUR;Yes
Цвета Белого моря;N/A;18,00;18,00;EUR;Yes
Выставка как средство самовыражения: Харальд Зееман. «Дедушка: такой же первооткрыватель, как и мы»;978-5-907183-50-6;13,00;13,00;EUR;Yes
#черновик #draft #russia;978-952-68506-6-5;55,00;55,00;EUR;No
От Ван Эйка до Брейгеля. Этюды по истории нидерландской живописи;978-5-905712-63-0;20,00;20,00;EUR;Yes
Крым. Последний крестовый поход;978-5-905712-55-5;21,00;21,00;EUR;Yes
Жабий жир. Что-то вроде автобиографии;978-5-905712-61-6;16,00;16,00;EUR;Yes
Платон. Писатель, который изобрёл философию;978-5-905712-25-8;13,00;13,00;EUR;Yes
Философский текст в античности. 7 лекций для проекта Магистерия;978-5-905712-54-8;11,00;11,00;EUR;Yes
Акт неповиновения. Фильмы Джафара Панахи;978-9934-23-818-5;24,00;24,00;EUR;Yes
Сестра-отверженная;978-5-6047288-5-7;15,00;15,00;EUR;Yes
Потрясение;978-5-907428-78-2;14,00;14,00;EUR;Yes
Будда на чердаке;978-5-907428-95-9;11,50;11,50;EUR;Yes
Читая «Лолиту» в Тегеране;978-5-907428-53-9;16,00;16,00;EUR;No
Охота на маленькую щуку;978-5-907428-58-4;16,00;16,00;EUR;No
Экономика творчества в ХХI веке. Как писателям, художникам, музыкантам и другим творцам зарабатывать на жизнь в век цифровых технологий;978-5-907056-96-1;19,00;19,00;EUR;Yes
У раны есть имя. Избранные стихотворения. 1955–2024;978-9934-9177-4-5;18,00;18,00;EUR;Yes
Ночь Берталана;978-5-6048184-8-0;14,00;14,00;EUR;Yes
Вор;978-5-98585-250-9;13,00;13,00;EUR;Yes
Сатанинская трилогия;978-5-6048184-5-9;17,50;17,50;EUR;No
Во чреве кита. Каприччо;978-5-6046947-9-4;13,50;13,50;EUR;Yes
Медеяматериал;978-5-6049756-1-9;18,00;18,00;EUR;Yes
Фермина Маркес;978-5-6048184-7-3;14,00;14,00;EUR;No
Железный Ханс и другие сказки братьев Гримм;978-5-6048184-9-7;20,00;20,00;EUR;Yes
Прощание с родителями;978-5-6049756-5-7;16,00;16,00;EUR;No
Едгин, или По ту сторону гор;978-5-6049756-0-2;17,00;17,00;EUR;Yes
Уильям Гэддис. Искусство романа;978-5-6046984-4-0;23,00;23,00;EUR;No
Эпоха провода и струны;978-5-6046984-9-5;25,00;25,00;EUR;Yes
Потерянный альбом;978-5-6046984-3-3;22,00;22,00;EUR;No
План D накануне;978-5-6046984-8-8;22,00;22,00;EUR;Yes
Путешествие на Афон;978-5-98144-278-0;25,00;25,00;EUR;Yes
Диос;9785581442810;20,00;20,00;EUR;Yes
Бутик Vanity;978-5-98144-094-6;18,00;18,00;EUR;Yes
Переписка. 1977–1989;978-5-98144-275-9;27,00;27,00;EUR;Yes
Наследства;978-5-98144-269-8;22,00;22,00;EUR;No
Казус кляксы. Новые размышления о видимом и невидимом;978-5-605-06708-5;11,00;11,00;EUR;No
Лекции о Прусте;978-5-6043126-1-2;11,00;11,00;EUR;No
Балут. Роман предместья;978-5-605-06707-8;15,00;15,00;EUR;Yes
Школа варваров. Воспитание при нацистах;978-5-605-06704-7;13,00;13,00;EUR;No
Очерки о Параджанове;978-5-605-06700-9;13,50;13,50;EUR;No
Секс с фон Триером;978-5-6048056-9-5;10,00;10,00;EUR;Yes
Пьер Клоссовски, мой сутенёр. Опыт импульсивно-ювенильного исследования;978-5-605-14520-2;10,00;10,00;EUR;Yes
Дигамма;978-5-605-14529-5;12,00;12,00;EUR;Yes
Дорогие враги. О стихотворении Адама Мицкевича «Друзьям-москалям» и его русских переводах;978-5-605-14523-3;10,00;10,00;EUR;Yes
Четыре пьесы;978-5-605-14525-7;12,00;12,00;EUR;Yes
Главное в истории фотографии. Жанры, произведения, темы, техники;978-5-00195-607-5;19,00;19,00;EUR;No
Выбор. О свободе и внутренней силе человека;978-5-00195-464-4;15,00;15,00;EUR;Yes
Главное в истории искусства Кореи. Ключевые произведения, темы, имена, техники;978-5-00195-313-5;21,00;21,00;EUR;Yes
Служба доставки книг;978-5-00195-287-9;13,00;13,00;EUR;Yes
Кельты. Мифология, сформировавшая наше сознание;978-5-00195-816-1;16,00;16,00;EUR;Yes
Кельты. Мифология, сформировавшая наше сознание;9785001958162;14,00;14,00;EUR;Yes
Морфология волшебной сказки. Исторические корни волшебной сказки;978-5-00195-893-2;17,00;17,00;EUR;No
Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;978-5-00195-819-2;12,50;12,50;EUR;No
Интимная Русь. Жизнь без Домостроя, грех, любовь и колдовство;978-5-00214-133-3;14,00;14,00;EUR;Yes
Душа машины. Радикальный поворот к человекоподобию систем искусственного интеллекта;978-5-00195-689-1;14,00;14,00;EUR;Yes
Толкин и его легендариум. Создание языков, мифический эпос, бесконечное Средиземье и Кольцо Всевластья;978-5-00214-423-5;21,00;21,00;EUR;Yes
Греческая мифология, сформировавшая наше сознание;978-5-00195-911-3;16,00;16,00;EUR;No
Сквозь слёзы. Русская эмоциональная культура;978-5-4448-2191-6;21,00;21,00;EUR;Yes
Осмысление моды. Обзор ключевых теорий;978-5-4448-1911-1;19,00;19,00;EUR;Yes
Книга рая: путь. Морфология непостижимого и недосягаемого;978-5-4448-2225-8;19,00;19,00;EUR;Yes
Это было навсегда, пока не кончилось. Последнее советское поколение;978-5-4448-2194-7;19,00;19,00;EUR;Yes
От дам-патронесс до женотделовок. История женского движения России;978-5-4448-2238-8;22,50;22,50;EUR;Yes
Кривое горе. Память о непогребённых;978-5-4448-2248-7;17,00;17,00;EUR;No
Неудобное прошлое. Память о государственных преступлениях в России и других странах;978-5-4448-2111-4;22,00;22,00;EUR;No
Катастрофа Московского царства;978-5-4448-2192-3;14,50;14,50;EUR;Yes
Звук. Слушать, слышать, наблюдать;978-5-4448-1883-1;15,00;15,00;EUR;No
Оттепель. Действующие лица;978-5-4448-1969-2;29,50;29,50;EUR;Yes
Академия при царском дворе. Греческие учёные и иезуитское образование в России раннего Нового времени;978-5-4448-2189-3;19,00;19,00;EUR;Yes
Степные рубежи России. Как создавалась колониальная империя. 1500–1800;978-5-4448-1941-8;16,50;16,50;EUR;No
Новая структурная трансформация публичной сферы и делиберативная политика;978-5-4448-2197-8;16,00;16,00;EUR;No
Первое противостояние России и Европы. Ливонская война Ивана Грозного;978-5-4448-0919-8;9,00;9,00;EUR;No
Христианские левые. Введение в радикальную и социалистическую христианскую мысль;978-5-4448-2144-2;18,00;18,00;EUR;Yes
Торговцы культурой. Книгоиздательский бизнес в XXI веке;978-5-4448-2142-8;19,00;19,00;EUR;Yes
Троя против всех;978-5-4448-1791-9;14,00;14,00;EUR;Yes
Нью-Йоркский обход;978-5-4448-2186-2;12,50;12,50;EUR;Yes
Африканская книга;978-5-4448-1181-8;15,00;15,00;EUR;Yes
Андрей Белый. Между мифом и судьбой;978-5-4448-1894-7;26,00;26,00;EUR;No
Хозяин земли русской? Самодержавие в эпоху модерна;978-5-4448-0628-9;9,00;9,00;EUR;Yes
Свято место пусто не бывает. История советского атеизма;978-5-4448-1277-8;17,00;17,00;EUR;Yes
Изобретая традицию. Современная русско-еврейская литература;978-5-4448-1574-8;13,00;13,00;EUR;Yes
Приспособление/сопротивление. Философские очерки;978-5-4448-1966-1;12,50;12,50;EUR;Yes
Свободный танец в России. История и философия;978-5-4448-1578-6;12,50;12,50;EUR;Yes
Пути, перепутья и тупики русской женской литературы;978-5-4448-1887-9;21,00;21,00;EUR;Yes
Бегущая строка;978-5-4448-2216-6;16,00;16,00;EUR;Yes
Алхимия советской индустриализации. Время Торгсина;978-5-4448-2244-9;12,50;12,50;EUR;No
Очарование тайны. Эзотеризм и массовая культура;978-5-4448-2234-0;18,50;18,50;EUR;Yes
Сибирские купцы. Торговля в Евразии раннего Нового времени;978-5-4448-2208-1;19,00;19,00;EUR;Yes
Последняя утопия. Права человека в истории;978-5-4448-2128-2;18,50;18,50;EUR;Yes
«С французской книжкою в руках…». Статьи об истории литературы и практике перевода;978-5-4448-2218-0;20,00;20,00;EUR;Yes
Политика различий. Культурный плюрализм и идентичность;978-5-4448-2182-4;17,00;17,00;EUR;Yes
Судьба Нового человека. Репрезентация и реконструкция маскулинности в советской визуальной культуре. 1945–1965;978-5-4448-1593-9;12,00;12,00;EUR;Yes
Пространственное воплощение культуры. Этнография пространства и места;978-5-4448-2200-5;15,50;15,50;EUR;Yes
Викторианки;978-5-4448-1974-6;13,50;13,50;EUR;Yes
ХX век: проработка прошлого. Практики переходного правосудия и политика памяти в бывших диктатурах.;978-5-4448-2134-3;16,00;16,00;EUR;Yes
Мужчина и женщина. Тело, мода, культура. СССР — оттепель;978-5-4448-2188-6;14,00;14,00;EUR;No
Прощание с коммунизмом. Детская и подростковая литература в современной России (1991–2017);978-5-4448-2211-1;19,50;19,50;EUR;Yes
Голос и воск. Звучащая художественная речь в России в 1900–1930-е годы: поэзия, звукозапись, перформанс;978-5-4448-2237-1;14,00;14,00;EUR;Yes
Тайны души. Cоциальная и культурная история психоанализа;978-5-4448-1973-9;22,00;22,00;EUR;Yes
Песни ни о чём? Российская поп-музыка на рубеже эпох: 1980–1990-е;978-5-4448-2130-5;17,00;17,00;EUR;Yes
Аллотопии. Чужое и Другое в пространстве восточноевропейского города;978-5-4448-2198-5;17,00;17,00;EUR;Yes
Цена утопии. История российской модернизации;978-5-4448-2136-7;19,00;19,00;EUR;Yes
История усталости от Средневековья до наших дней;978-5-4448-2145-9;18,00;18,00;EUR;Yes
Загадка народа-сфинкса. Рассказы о крестьянах и их социокультурные функции в Российской империи до отмены крепостного права;978-5-4448-2215-9;16,00;16,00;EUR;Yes
Степь;978-5-4448-1788-9;14,00;14,00;EUR;Yes
Другая Россия. Исследования по истории русской эмиграции;978-5-4448-2104-6;18,00;18,00;EUR;Yes
Умирая за идеи. Об опасной жизни философов;978-5-4448-2201-2;15,00;15,00;EUR;Yes
Атлантида советского нацмодернизма. Формальный метод в Украине (1920-е — начало 1930-х);978-5-4448-1730-8;21,39;21,39;EUR;No
Европейская мечта. Переизобретение нации;978-5-4448-1831-2;19,00;19,00;EUR;Yes
Возникновение секулярного. Христианство, ислам, модерность;978-5-4448-1251-8;15,00;15,00;EUR;No
Возникновение секулярного. Христианство, ислам, модерность;9785444812519;13,50;13,50;EUR;Yes
Опасные советские вещи. Городские легенды и страхи в СССР;978-5-4448-2161-9;14,00;14,00;EUR;No
Пётр Первый. Благо или зло для России?;978-5-4448-1902-9;11,00;11,00;EUR;Yes
«Поиск исторического Иисуса». От Реймаруса до наших дней;978-5-4448-1787-2;17,50;17,50;EUR;Yes
Война патриотизмов. Пропаганда и массовые настроения в России периода крушения империи;978-5-4448-1938-8;17,00;17,00;EUR;Yes
Кожа;978-5-6046532-7-2;10,00;10,00;EUR;Yes
Homo Irrealis;978-5-6048365-3-8;9,50;9,50;EUR;Yes
Письмо к моей дочери;978-5-6046877-7-2;11,00;11,00;EUR;Yes
Каждый за себя, а Бог против всех. Мемуары;978-5-6048295-6-1;10,00;10,00;EUR;Yes
Киноспекуляции;978-5-6048297-3-8;15,00;15,00;EUR;No
Однажды в Голливуде (коллекционное издание);978-5-6048295-1-6;18,50;18,50;EUR;No
Однажды в Голливуде;978-5-6046530-8-1;15,00;15,00;EUR;No
Генерал и его семья;978-5-6043605-4-5;12,00;12,00;EUR;No
Конец индивидуума. Приключения философа в мире искусственного интеллекта;978-5-6048294-3-1;19,00;19,00;EUR;Yes
Государство строгого режима. Внутри китайской цифровой антиутопии;978-5-6048295-7-8;11,00;11,00;EUR;No
Три короля. Как Доктор Дре, Джей-Зи и Дидди сделали хип-хоп многомиллиардной индустрией;978-5-6042628-4-9;11,00;11,00;EUR;Yes
Лицо войны. Военная хроника 1936–1988;978-5-6048296-1-5;11,00;11,00;EUR;No
Слово пацана. Криминальный Татарстан 1970–2010-х. Дополненное издание;978-5-907696-33-4;13,00;13,00;EUR;Yes
Иллюзия правды. Почему наш мозг стремится обмануть себя и других?;978-5-6046119-5-1;17,00;17,00;EUR;Yes
